rq,table_name,row_id,column_name,paper_value,artifact_value,match
RQ2,results-arepair-eng-2-alloy-tests,other-CanEnter,pro/Cor/WT,10,10,true
RQ2,results-arepair-eng-2-alloy-tests,other-CanEnter,pro/Cor/NT,0,0,true
RQ2,results-arepair-eng-2-alloy-tests,other-CanEnter,pro/Syn/WT,0,0,true
RQ2,results-arepair-eng-2-alloy-tests,other-CanEnter,pro/Syn/NT,0,0,true
RQ2,results-arepair-eng-2-alloy-tests,other-CanEnter,pro/Sem/WT,0,0,true
RQ2,results-arepair-eng-2-alloy-tests,other-CanEnter,pro/Sem/NT,10,10,true
RQ2,results-arepair-eng-2-alloy-tests,other-CanEnter,pro/Rep/WT,0,0,true
RQ2,results-arepair-eng-2-alloy-tests,other-CanEnter,pro/Rep/NT,1,1,true
RQ2,results-arepair-eng-2-alloy-tests,other-CanEnter,flash/Cor/WT,0,0,true
RQ2,results-arepair-eng-2-alloy-tests,other-CanEnter,flash/Cor/NT,0,0,true
RQ2,results-arepair-eng-2-alloy-tests,other-CanEnter,flash/Syn/WT,0,0,true
RQ2,results-arepair-eng-2-alloy-tests,other-CanEnter,flash/Syn/NT,0,0,true
RQ2,results-arepair-eng-2-alloy-tests,other-CanEnter,flash/Sem/WT,10,10,true
RQ2,results-arepair-eng-2-alloy-tests,other-CanEnter,flash/Sem/NT,10,10,true
RQ2,results-arepair-eng-2-alloy-tests,other-CanEnter,flash/Rep/WT,0,0,true
RQ2,results-arepair-eng-2-alloy-tests,other-CanEnter,flash/Rep/NT,1,1,true
RQ2,results-arepair-eng-2-alloy-tests,other-CanEnter,lite/Cor/WT,3,3,true
RQ2,results-arepair-eng-2-alloy-tests,other-CanEnter,lite/Cor/NT,3,3,true
RQ2,results-arepair-eng-2-alloy-tests,other-CanEnter,lite/Syn/WT,0,0,true
RQ2,results-arepair-eng-2-alloy-tests,other-CanEnter,lite/Syn/NT,0,0,true
RQ2,results-arepair-eng-2-alloy-tests,other-CanEnter,lite/Sem/WT,7,7,true
RQ2,results-arepair-eng-2-alloy-tests,other-CanEnter,lite/Sem/NT,7,7,true
RQ2,results-arepair-eng-2-alloy-tests,other-CanEnter,lite/Rep/WT,0,0,true
RQ2,results-arepair-eng-2-alloy-tests,other-CanEnter,lite/Rep/NT,1,1,true
RQ2,results-arepair-eng-2-alloy-tests,student-Contains,N,10,10,true
RQ2,results-arepair-eng-2-alloy-tests,student-Contains,pro/Cor/WT,0,0,true
RQ2,results-arepair-eng-2-alloy-tests,student-Contains,pro/Cor/NT,0,0,true
RQ2,results-arepair-eng-2-alloy-tests,student-Contains,pro/Syn/WT,0,0,true
RQ2,results-arepair-eng-2-alloy-tests,student-Contains,pro/Syn/NT,0,0,true
RQ2,results-arepair-eng-2-alloy-tests,student-Contains,pro/Sem/WT,10,10,true
RQ2,results-arepair-eng-2-alloy-tests,student-Contains,pro/Sem/NT,10,10,true
RQ2,results-arepair-eng-2-alloy-tests,student-Contains,pro/Rep/WT,0,0,true
RQ2,results-arepair-eng-2-alloy-tests,student-Contains,pro/Rep/NT,0,0,true
RQ2,results-arepair-eng-2-alloy-tests,student-Contains,flash/Cor/WT,0,0,true
RQ2,results-arepair-eng-2-alloy-tests,student-Contains,flash/Cor/NT,0,0,true
RQ2,results-arepair-eng-2-alloy-tests,student-Contains,flash/Syn/WT,0,0,true
RQ2,results-arepair-eng-2-alloy-tests,student-Contains,flash/Syn/NT,0,0,true
RQ2,results-arepair-eng-2-alloy-tests,student-Contains,flash/Sem/WT,10,10,true
RQ2,results-arepair-eng-2-alloy-tests,student-Contains,flash/Sem/NT,10,10,true
RQ2,results-arepair-eng-2-alloy-tests,student-Contains,flash/Rep/WT,0,0,true
RQ2,results-arepair-eng-2-alloy-tests,student-Contains,flash/Rep/NT,0,0,true
RQ2,results-arepair-eng-2-alloy-tests,student-Contains,lite/Cor/WT,0,0,true
RQ2,results-arepair-eng-2-alloy-tests,student-Contains,lite/Cor/NT,0,0,true
RQ2,results-arepair-eng-2-alloy-tests,student-Contains,lite/Syn/WT,3,3,true
RQ2,results-arepair-eng-2-alloy-tests,student-Contains,lite/Syn/NT,2,2,true
RQ2,results-arepair-eng-2-alloy-tests,student-Contains,lite/Sem/WT,7,7,true
RQ2,results-arepair-eng-2-alloy-tests,student-Contains,lite/Sem/NT,8,8,true
RQ2,results-arepair-eng-2-alloy-tests,student-Contains,lite/Rep/WT,0,0,true
RQ2,results-arepair-eng-2-alloy-tests,student-Contains,lite/Rep/NT,0,0,true
RQ2,results-arepair-eng-2-alloy-tests,student-Count,N,10,10,true
RQ2,results-arepair-eng-2-alloy-tests,student-Count,pro/Cor/WT,0,0,true
RQ2,results-arepair-eng-2-alloy-tests,student-Count,pro/Cor/NT,0,0,true
RQ2,results-arepair-eng-2-alloy-tests,student-Count,pro/Syn/WT,0,0,true
RQ2,results-arepair-eng-2-alloy-tests,student-Count,pro/Syn/NT,0,0,true
RQ2,results-arepair-eng-2-alloy-tests,student-Count,pro/Sem/WT,10,10,true
RQ2,results-arepair-eng-2-alloy-tests,student-Count,pro/Sem/NT,10,10,true
RQ2,results-arepair-eng-2-alloy-tests,student-Count,pro/Rep/WT,0,0,true
RQ2,results-arepair-eng-2-alloy-tests,student-Count,pro/Rep/NT,0,0,true
RQ2,results-arepair-eng-2-alloy-tests,student-Count,flash/Cor/WT,0,0,true
RQ2,results-arepair-eng-2-alloy-tests,student-Count,flash/Cor/NT,0,0,true
RQ2,results-arepair-eng-2-alloy-tests,student-Count,flash/Syn/WT,0,0,true
RQ2,results-arepair-eng-2-alloy-tests,student-Count,flash/Syn/NT,0,0,true
RQ2,results-arepair-eng-2-alloy-tests,student-Count,flash/Sem/WT,10,10,true
RQ2,results-arepair-eng-2-alloy-tests,student-Count,flash/Sem/NT,10,10,true
RQ2,results-arepair-eng-2-alloy-tests,student-Count,flash/Rep/WT,0,0,true
RQ2,results-arepair-eng-2-alloy-tests,student-Count,flash/Rep/NT,0,0,true
RQ2,results-arepair-eng-2-alloy-tests,student-Count,lite/Cor/WT,0,0,true
RQ2,results-arepair-eng-2-alloy-tests,student-Count,lite/Cor/NT,0,0,true
RQ2,results-arepair-eng-2-alloy-tests,student-Count,lite/Syn/WT,0,0,true
RQ2,results-arepair-eng-2-alloy-tests,student-Count,lite/Syn/NT,4,4,true
RQ2,results-arepair-eng-2-alloy-tests,student-Count,lite/Sem/WT,10,10,true
RQ2,results-arepair-eng-2-alloy-tests,student-Count,lite/Sem/NT,6,6,true
RQ2,results-arepair-eng-2-alloy-tests,student-Count,lite/Rep/WT,0,0,true
RQ2,results-arepair-eng-2-alloy-tests,student-Count,lite/Rep/NT,0,0,true
RQ2,results-arepair-eng-2-alloy-tests,student-Loop,N,10,10,true
RQ2,results-arepair-eng-2-alloy-tests,student-Loop,pro/Cor/WT,10,10,true
RQ2,results-arepair-eng-2-alloy-tests,student-Loop,pro/Cor/NT,0,0,true
RQ2,results-arepair-eng-2-alloy-tests,student-Loop,pro/Syn/WT,0,0,true
RQ2,results-arepair-eng-2-alloy-tests,student-Loop,pro/Syn/NT,0,0,true
RQ2,results-arepair-eng-2-alloy-tests,student-Loop,pro/Sem/WT,0,0,true
RQ2,results-arepair-eng-2-alloy-tests,student-Loop,pro/Sem/NT,10,10,true
RQ2,results-arepair-eng-2-alloy-tests,student-Loop,pro/Rep/WT,0,0,true
RQ2,results-arepair-eng-2-alloy-tests,student-Loop,pro/Rep/NT,2,2,true
RQ2,results-arepair-eng-2-alloy-tests,student-Loop,flash/Cor/WT,9,9,true
RQ2,results-arepair-eng-2-alloy-tests,student-Loop,flash/Cor/NT,0,0,true
RQ2,results-arepair-eng-2-alloy-tests,student-Loop,flash/Syn/WT,0,0,true
RQ2,results-arepair-eng-2-alloy-tests,student-Loop,flash/Syn/NT,0,0,true
RQ2,results-arepair-eng-2-alloy-tests,student-Loop,flash/Sem/WT,1,1,true
RQ2,results-arepair-eng-2-alloy-tests,student-Loop,flash/Sem/NT,10,10,true
RQ2,results-arepair-eng-2-alloy-tests,student-Loop,flash/Rep/WT,1,1,true
RQ2,results-arepair-eng-2-alloy-tests,student-Loop,flash/Rep/NT,0,0,true
RQ2,results-arepair-eng-2-alloy-tests,student-Loop,lite/Cor/WT,0,0,true
RQ2,results-arepair-eng-2-alloy-tests,student-Loop,lite/Cor/NT,0,0,true
RQ2,results-arepair-eng-2-alloy-tests,student-Loop,lite/Syn/WT,1,1,true
RQ2,results-arepair-eng-2-alloy-tests,student-Loop,lite/Syn/NT,0,0,true
RQ2,results-arepair-eng-2-alloy-tests,student-Loop,lite/Sem/WT,9,9,true
RQ2,results-arepair-eng-2-alloy-tests,student-Loop,lite/Sem/NT,10,10,true
RQ2,results-arepair-eng-2-alloy-tests,student-Loop,lite/Rep/WT,3,3,true
RQ2,results-arepair-eng-2-alloy-tests,student-Loop,lite/Rep/NT,0,0,true
RQ2,results-arepair-eng-2-alloy-tests,student-Sorted,N,10,10,true
RQ2,results-arepair-eng-2-alloy-tests,student-Sorted,pro/Cor/WT,10,10,true
RQ2,results-arepair-eng-2-alloy-tests,student-Sorted,pro/Cor/NT,10,10,true
RQ2,results-arepair-eng-2-alloy-tests,student-Sorted,pro/Syn/WT,0,0,true
RQ2,results-arepair-eng-2-alloy-tests,student-Sorted,pro/Syn/NT,0,0,true
RQ2,results-arepair-eng-2-alloy-tests,student-Sorted,pro/Sem/WT,0,0,true
RQ2,results-arepair-eng-2-alloy-tests,student-Sorted,pro/Sem/NT,0,0,true
RQ2,results-arepair-eng-2-alloy-tests,student-Sorted,pro/Rep/WT,0,0,true
RQ2,results-arepair-eng-2-alloy-tests,student-Sorted,pro/Rep/NT,0,0,true
RQ2,results-arepair-eng-2-alloy-tests,student-Sorted,flash/Cor/WT,8,8,true
RQ2,results-arepair-eng-2-alloy-tests,student-Sorted,flash/Cor/NT,8,8,true
RQ2,results-arepair-eng-2-alloy-tests,student-Sorted,flash/Syn/WT,2,2,true
RQ2,results-arepair-eng-2-alloy-tests,student-Sorted,flash/Syn/NT,2,2,true
RQ2,results-arepair-eng-2-alloy-tests,student-Sorted,flash/Sem/WT,0,0,true
RQ2,results-arepair-eng-2-alloy-tests,student-Sorted,flash/Sem/NT,0,0,true
RQ2,results-arepair-eng-2-alloy-tests,student-Sorted,flash/Rep/WT,0,0,true
RQ2,results-arepair-eng-2-alloy-tests,student-Sorted,flash/Rep/NT,0,0,true
RQ2,results-arepair-eng-2-alloy-tests,student-Sorted,lite/Cor/WT,10,10,true
RQ2,results-arepair-eng-2-alloy-tests,student-Sorted,lite/Cor/NT,9,9,true
RQ2,results-arepair-eng-2-alloy-tests,student-Sorted,lite/Syn/WT,0,0,true
RQ2,results-arepair-eng-2-alloy-tests,student-Sorted,lite/Syn/NT,0,0,true
RQ2,results-arepair-eng-2-alloy-tests,student-Sorted,lite/Sem/WT,0,0,true
RQ2,results-arepair-eng-2-alloy-tests,student-Sorted,lite/Sem/NT,1,1,true
RQ2,results-arepair-eng-2-alloy-tests,student-Sorted,lite/Rep/WT,0,0,true
RQ2,results-arepair-eng-2-alloy-tests,student-Sorted,lite/Rep/NT,1,1,true
RQ2,results-arepair-eng-2-alloy-tests,Totals,N,200,200,true
RQ2,results-arepair-eng-2-alloy-tests,Totals,pro/Cor/WT,151,151,true
RQ2,results-arepair-eng-2-alloy-tests,Totals,pro/Cor/NT,123,123,true
RQ2,results-arepair-eng-2-alloy-tests,Totals,pro/Syn/WT,6,6,true
RQ2,results-arepair-eng-2-alloy-tests,Totals,pro/Syn/NT,11,11,true
RQ2,results-arepair-eng-2-alloy-tests,Totals,pro/Sem/WT,43,43,true
RQ2,results-arepair-eng-2-alloy-tests,Totals,pro/Sem/NT,66,66,true
RQ2,results-arepair-eng-2-alloy-tests,Totals,pro/Rep/WT,0,0,true
RQ2,results-arepair-eng-2-alloy-tests,Totals,pro/Rep/NT,5,5,true
RQ2,results-arepair-eng-2-alloy-tests,Totals,flash/Cor/WT,133,133,true
RQ2,results-arepair-eng-2-alloy-tests,Totals,flash/Cor/NT,116,116,true
RQ2,results-arepair-eng-2-alloy-tests,Totals,flash/Syn/WT,13,13,true
RQ2,results-arepair-eng-2-alloy-tests,Totals,flash/Syn/NT,6,6,true
RQ2,results-arepair-eng-2-alloy-tests,Totals,flash/Sem/WT,54,54,true
RQ2,results-arepair-eng-2-alloy-tests,Totals,flash/Sem/NT,78,78,true
RQ2,results-arepair-eng-2-alloy-tests,Totals,flash/Rep/WT,2,2,true
RQ2,results-arepair-eng-2-alloy-tests,Totals,flash/Rep/NT,1,1,true
RQ2,results-arepair-eng-2-alloy-tests,Totals,lite/Cor/WT,113,113,true
RQ2,results-arepair-eng-2-alloy-tests,Totals,lite/Cor/NT,95,95,true
RQ2,results-arepair-eng-2-alloy-tests,Totals,lite/Syn/WT,27,27,true
RQ2,results-arepair-eng-2-alloy-tests,Totals,lite/Syn/NT,14,14,true
RQ2,results-arepair-eng-2-alloy-tests,Totals,lite/Sem/WT,60,60,true
RQ2,results-arepair-eng-2-alloy-tests,Totals,lite/Sem/NT,91,91,true
RQ2,results-arepair-eng-2-alloy-tests,Totals,lite/Rep/WT,15,15,true
RQ2,results-arepair-eng-2-alloy-tests,Totals,lite/Rep/NT,29,29,true
RQ2,results-arepair-alloy-2-alloy-tests,arr-NoConflict,N,10,10,true
RQ2,results-arepair-alloy-2-alloy-tests,arr-NoConflict,pro/Cor/WT,10,10,true
RQ2,results-arepair-alloy-2-alloy-tests,arr-NoConflict,pro/Cor/NT,9,9,true
RQ2,results-arepair-alloy-2-alloy-tests,arr-NoConflict,pro/Syn/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,arr-NoConflict,pro/Syn/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,arr-NoConflict,pro/Sem/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,arr-NoConflict,pro/Sem/NT,1,1,true
RQ2,results-arepair-alloy-2-alloy-tests,arr-NoConflict,pro/Rep/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,arr-NoConflict,pro/Rep/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,arr-NoConflict,flash/Cor/WT,8,8,true
RQ2,results-arepair-alloy-2-alloy-tests,arr-NoConflict,flash/Cor/NT,10,10,true
RQ2,results-arepair-alloy-2-alloy-tests,arr-NoConflict,flash/Syn/WT,2,2,true
RQ2,results-arepair-alloy-2-alloy-tests,arr-NoConflict,flash/Syn/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,arr-NoConflict,flash/Sem/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,arr-NoConflict,flash/Sem/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,arr-NoConflict,flash/Rep/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,arr-NoConflict,flash/Rep/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,arr-NoConflict,lite/Cor/WT,7,7,true
RQ2,results-arepair-alloy-2-alloy-tests,arr-NoConflict,lite/Cor/NT,6,6,true
RQ2,results-arepair-alloy-2-alloy-tests,arr-NoConflict,lite/Syn/WT,3,3,true
RQ2,results-arepair-alloy-2-alloy-tests,arr-NoConflict,lite/Syn/NT,2,2,true
RQ2,results-arepair-alloy-2-alloy-tests,arr-NoConflict,lite/Sem/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,arr-NoConflict,lite/Sem/NT,2,2,true
RQ2,results-arepair-alloy-2-alloy-tests,arr-NoConflict,lite/Rep/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,arr-NoConflict,lite/Rep/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,balancedBST-Balanced,N,10,10,true
RQ2,results-arepair-alloy-2-alloy-tests,balancedBST-Balanced,pro/Cor/WT,10,10,true
RQ2,results-arepair-alloy-2-alloy-tests,balancedBST-Balanced,pro/Cor/NT,10,10,true
RQ2,results-arepair-alloy-2-alloy-tests,balancedBST-Balanced,pro/Syn/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,balancedBST-Balanced,pro/Syn/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,balancedBST-Balanced,pro/Sem/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,balancedBST-Balanced,pro/Sem/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,balancedBST-Balanced,pro/Rep/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,balancedBST-Balanced,pro/Rep/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,balancedBST-Balanced,flash/Cor/WT,7,7,true
RQ2,results-arepair-alloy-2-alloy-tests,balancedBST-Balanced,flash/Cor/NT,4,4,true
RQ2,results-arepair-alloy-2-alloy-tests,balancedBST-Balanced,flash/Syn/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,balancedBST-Balanced,flash/Syn/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,balancedBST-Balanced,flash/Sem/WT,3,3,true
RQ2,results-arepair-alloy-2-alloy-tests,balancedBST-Balanced,flash/Sem/NT,6,6,true
RQ2,results-arepair-alloy-2-alloy-tests,balancedBST-Balanced,flash/Rep/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,balancedBST-Balanced,flash/Rep/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,balancedBST-Balanced,lite/Cor/WT,2,2,true
RQ2,results-arepair-alloy-2-alloy-tests,balancedBST-Balanced,lite/Cor/NT,2,2,true
RQ2,results-arepair-alloy-2-alloy-tests,balancedBST-Balanced,lite/Syn/WT,4,4,true
RQ2,results-arepair-alloy-2-alloy-tests,balancedBST-Balanced,lite/Syn/NT,5,5,true
RQ2,results-arepair-alloy-2-alloy-tests,balancedBST-Balanced,lite/Sem/WT,4,4,true
RQ2,results-arepair-alloy-2-alloy-tests,balancedBST-Balanced,lite/Sem/NT,3,3,true
RQ2,results-arepair-alloy-2-alloy-tests,balancedBST-Balanced,lite/Rep/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,balancedBST-Balanced,lite/Rep/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,balancedBST-HasAtMostOneChild,N,10,10,true
RQ2,results-arepair-alloy-2-alloy-tests,balancedBST-HasAtMostOneChild,pro/Cor/WT,9,9,true
RQ2,results-arepair-alloy-2-alloy-tests,balancedBST-HasAtMostOneChild,pro/Cor/NT,10,10,true
RQ2,results-arepair-alloy-2-alloy-tests,balancedBST-HasAtMostOneChild,pro/Syn/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,balancedBST-HasAtMostOneChild,pro/Syn/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,balancedBST-HasAtMostOneChild,pro/Sem/WT,1,1,true
RQ2,results-arepair-alloy-2-alloy-tests,balancedBST-HasAtMostOneChild,pro/Sem/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,balancedBST-HasAtMostOneChild,pro/Rep/WT,1,1,true
RQ2,results-arepair-alloy-2-alloy-tests,balancedBST-HasAtMostOneChild,pro/Rep/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,balancedBST-HasAtMostOneChild,flash/Cor/WT,10,10,true
RQ2,results-arepair-alloy-2-alloy-tests,balancedBST-HasAtMostOneChild,flash/Cor/NT,9,9,true
RQ2,results-arepair-alloy-2-alloy-tests,balancedBST-HasAtMostOneChild,flash/Syn/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,balancedBST-HasAtMostOneChild,flash/Syn/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,balancedBST-HasAtMostOneChild,flash/Sem/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,balancedBST-HasAtMostOneChild,flash/Sem/NT,1,1,true
RQ2,results-arepair-alloy-2-alloy-tests,balancedBST-HasAtMostOneChild,flash/Rep/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,balancedBST-HasAtMostOneChild,flash/Rep/NT,1,1,true
RQ2,results-arepair-alloy-2-alloy-tests,balancedBST-HasAtMostOneChild,lite/Cor/WT,10,10,true
RQ2,results-arepair-alloy-2-alloy-tests,balancedBST-HasAtMostOneChild,lite/Cor/NT,8,8,true
RQ2,results-arepair-alloy-2-alloy-tests,balancedBST-HasAtMostOneChild,lite/Syn/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,balancedBST-HasAtMostOneChild,lite/Syn/NT,1,1,true
RQ2,results-arepair-alloy-2-alloy-tests,balancedBST-HasAtMostOneChild,lite/Sem/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,balancedBST-HasAtMostOneChild,lite/Sem/NT,1,1,true
RQ2,results-arepair-alloy-2-alloy-tests,balancedBST-HasAtMostOneChild,lite/Rep/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,balancedBST-HasAtMostOneChild,lite/Rep/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,balancedBST-Sorted,N,10,10,true
RQ2,results-arepair-alloy-2-alloy-tests,balancedBST-Sorted,pro/Cor/WT,10,10,true
RQ2,results-arepair-alloy-2-alloy-tests,balancedBST-Sorted,pro/Cor/NT,10,10,true
RQ2,results-arepair-alloy-2-alloy-tests,balancedBST-Sorted,pro/Syn/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,balancedBST-Sorted,pro/Syn/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,balancedBST-Sorted,pro/Sem/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,balancedBST-Sorted,pro/Sem/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,balancedBST-Sorted,pro/Rep/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,balancedBST-Sorted,pro/Rep/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,balancedBST-Sorted,flash/Cor/WT,7,7,true
RQ2,results-arepair-alloy-2-alloy-tests,balancedBST-Sorted,flash/Cor/NT,4,4,true
RQ2,results-arepair-alloy-2-alloy-tests,balancedBST-Sorted,flash/Syn/WT,3,3,true
RQ2,results-arepair-alloy-2-alloy-tests,balancedBST-Sorted,flash/Syn/NT,3,3,true
RQ2,results-arepair-alloy-2-alloy-tests,balancedBST-Sorted,flash/Sem/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,balancedBST-Sorted,flash/Sem/NT,3,3,true
RQ2,results-arepair-alloy-2-alloy-tests,balancedBST-Sorted,flash/Rep/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,balancedBST-Sorted,flash/Rep/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,balancedBST-Sorted,lite/Cor/WT,6,6,true
RQ2,results-arepair-alloy-2-alloy-tests,balancedBST-Sorted,lite/Cor/NT,8,8,true
RQ2,results-arepair-alloy-2-alloy-tests,balancedBST-Sorted,lite/Syn/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,balancedBST-Sorted,lite/Syn/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,balancedBST-Sorted,lite/Sem/WT,4,4,true
RQ2,results-arepair-alloy-2-alloy-tests,balancedBST-Sorted,lite/Sem/NT,2,2,true
RQ2,results-arepair-alloy-2-alloy-tests,balancedBST-Sorted,lite/Rep/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,balancedBST-Sorted,lite/Rep/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,bempl-CanEnter,N,10,10,true
RQ2,results-arepair-alloy-2-alloy-tests,bempl-CanEnter,pro/Cor/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,bempl-CanEnter,pro/Cor/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,bempl-CanEnter,pro/Syn/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,bempl-CanEnter,pro/Syn/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,bempl-CanEnter,pro/Sem/WT,10,10,true
RQ2,results-arepair-alloy-2-alloy-tests,bempl-CanEnter,pro/Sem/NT,10,10,true
RQ2,results-arepair-alloy-2-alloy-tests,bempl-CanEnter,pro/Rep/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,bempl-CanEnter,pro/Rep/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,bempl-CanEnter,flash/Cor/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,bempl-CanEnter,flash/Cor/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,bempl-CanEnter,flash/Syn/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,bempl-CanEnter,flash/Syn/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,bempl-CanEnter,flash/Sem/WT,10,10,true
RQ2,results-arepair-alloy-2-alloy-tests,bempl-CanEnter,flash/Sem/NT,10,10,true
RQ2,results-arepair-alloy-2-alloy-tests,bempl-CanEnter,flash/Rep/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,bempl-CanEnter,flash/Rep/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,bempl-CanEnter,lite/Cor/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,bempl-CanEnter,lite/Cor/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,bempl-CanEnter,lite/Syn/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,bempl-CanEnter,lite/Syn/NT,1,1,true
RQ2,results-arepair-alloy-2-alloy-tests,bempl-CanEnter,lite/Sem/WT,10,10,true
RQ2,results-arepair-alloy-2-alloy-tests,bempl-CanEnter,lite/Sem/NT,9,9,true
RQ2,results-arepair-alloy-2-alloy-tests,bempl-CanEnter,lite/Rep/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,bempl-CanEnter,lite/Rep/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-Acyclic,N,10,10,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-Acyclic,pro/Cor/WT,8,8,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-Acyclic,pro/Cor/NT,10,10,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-Acyclic,pro/Syn/WT,2,2,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-Acyclic,pro/Syn/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-Acyclic,pro/Sem/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-Acyclic,pro/Sem/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-Acyclic,pro/Rep/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-Acyclic,pro/Rep/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-Acyclic,flash/Cor/WT,9,9,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-Acyclic,flash/Cor/NT,9,9,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-Acyclic,flash/Syn/WT,1,1,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-Acyclic,flash/Syn/NT,1,1,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-Acyclic,flash/Sem/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-Acyclic,flash/Sem/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-Acyclic,flash/Rep/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-Acyclic,flash/Rep/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-Acyclic,lite/Cor/WT,8,8,true
